X,Y,objectid,businessunit_name,businessunit_number,businessunit_banner_description,businessunit_type_description,businessunit_isstoreopen,facilitydetails_location_locati,facilitydetails_location_loca_1,facilitydetails_location_loca_2,facilitydetails_location_loca_3,facilitydetails_location_loca_8,businessunit_status_code,op_status,Modified_Operating_Hours_,Pharmacy_open_to_public_,Fuel_Station_open_to_public_,bu_num,Grocery_delivery_service,Grocery_delivery_status,Online_grocery_pickup,Online_grocery_pickup_status
-122.067308,37.6047150000001,17992,"UNION CITY, CA",2031,Wal-Mart,Retail,1,30600 DYER ST,UNION CITY,ALAMEDA,CA,94587-1717,2,Open,,Y,Y,2031,Yes,,Yes,
-119.161544,34.2201220000001,17993,"OXNARD, CA",2032,WM Supercenter,Retail,1,2001 N ROSE AVE,OXNARD,VENTURA,CA,93036-2681,5,Open,,Y,Y,2032,No,,No,
-100.903357,46.8466550000001,17994,MANDAN BISMARCK ND,2033,WM Supercenter,Retail,1,1000 OLD RED TRL NW,MANDAN,MORTON,ND,58554-1591,2,Open,,Y,Y,2033,No,,No,Available
-84.617221,40.125971,17996,"GREENVILLE, OH",2035,WM Supercenter,Retail,1,1501 WAGNER AVENUE,GREENVILLE,DARKE,OH,45331-2763,5,Open,,Y,Y,2035,No,,No,Available
-81.713938,38.3196750000001,17997,"SO CHARLESTON, WV",2036,WM Supercenter,Retail,1,2700 MOUNTAINEER BLVD,SOUTH CHARLESTON,KANAWHA,WV,25309-9442,5,Open,,Y,Y,2036,Yes,Available,Yes,Available
-123.806682,46.975351,17998,"ABERDEEN, WA",2037,WM Supercenter,Retail,1,909 E WISHKAH ST,ABERDEEN,GRAYS HARBOR,WA,98520-2901,5,Open,,Y,Y,2037,No,,Yes,Available
-77.4289209999999,39.022774,17999,"STERLIING PARK, VA",2038,WM Supercenter,Retail,1,45415 DULLES CROSSING PLZ,STERLING,LOUDOUN,VA,20166-8921,5,Open,,Y,Y,2038,No,Available,Yes,Available
-120.502005,37.318005,18000,"MERCED, CA",2039,Wal-Mart,Retail,1,3055 LOUGHBOROUGH DR,MERCED,MERCED,CA,95348-1119,2,Open,,Y,Y,2039,No,,No,
-87.9183409999999,37.110823,18001,PRINCETON KY,204,WM Supercenter,Retail,1,1500 US HIGHWAY 62 W,PRINCETON,CALDWELL,KY,42445-6106,5,Open,,Y,Y,204,No,,No,Not Available
-74.842684,40.047581,18002,"BURLINGTON, NJ",2040,WM Supercenter,Retail,1,2106 MOUNT HOLLY RD,BURLINGTON,BURLINGTON,NJ,08016-4158,5,Open,,Y,Y,2040,Yes,Available,Yes,Available
-75.5047039999999,39.612102,18003,"PENNSVILLE, NJ",2041,Wal-Mart,Retail,1,709 S BROADWAY,PENNSVILLE,SALEM,NJ,08070-9655,2,Open,,Y,Y,2041,No,Available,Yes,Available
-78.128156,42.767298,18005,"WARSAW, NY",2043,Wal-Mart,Retail,1,2348 ROUTE #19,WARSAW,WYOMING,NY,14569-9356,2,Open,,Y,Y,2043,Yes,,Yes,
-121.804955,39.723234,18006,"CHICO, CA",2044,Wal-Mart,Retail,1,2044 FOREST AVE,CHICO,BUTTE,CA,95928-7619,2,Open,,Y,Y,2044,No,,Yes,
-76.510165,39.379223,18007,"WHITE MARSH, MD",2045,WM Supercenter,Retail,1,8118 PERRY HILLS CT,NOTTINGHAM,BALTIMORE,MD,21236-3514,5,Open,,Y,Y,2045,No,Available,Yes,Available
-69.789931,44.343151,18008,"AUGUSTA, ME",2046,WM Supercenter,Retail,1,201 CIVIC CENTER DR,AUGUSTA,KENNEBEC,ME,04330-8033,5,Open,,Y,Y,2046,No,,Yes,Available
-69.2945339999999,44.837411,18009,"PALMYRA, ME",2047,WM Supercenter,Retail,1,1573 MAIN ST,PALMYRA,SOMERSET,ME,04965-3236,5,Open,,Y,Y,2047,No,Not Available,No,Not Available
-122.035243,38.2790810000001,18010,"FAIRFIELD, CA",2048,WM Supercenter,Retail,1,2701 N TEXAS ST,FAIRFIELD,SOLANO,CA,94533-1204,5,Open,,Y,Y,2048,No,Available,Yes,Available
-78.405524,40.4554570000001,18011,"ALTOONA, PA",2049,WM Supercenter,Retail,1,2600 PLANK ROAD COMMONS,ALTOONA,BLAIR,PA,16601-9310,5,Open,,Y,Y,2049,Yes,Available,Yes,Available
-89.1275639999999,32.767524,18012,PHILADELPHIA MS,205,WM Supercenter,Retail,1,1002 W BEACON ST,PHILADELPHIA,NESHOBA,MS,39350-3204,5,Open,,Y,Y,205,Yes,Available,Yes,Available
-114.977327,36.038822,18013,"HENDERSON, NV",2050,WM Supercenter,Retail,1,300 E LAKE MEAD PKWY,HENDERSON,CLARK,NV,89015-5576,5,Open,,Y,Y,2050,No,Not Available,No,Not Available
-114.032713,35.2225760000001,18014,"KINGMAN, AZ",2051,WM Supercenter,Retail,1,3396 STOCKTON HILL RD,KINGMAN,MOHAVE,AZ,86409-3648,5,Open,,Y,Y,2051,No,Available,No,Available
-123.196981,39.1337140000001,18015,"UKIAH, CA",2052,Wal-Mart,Retail,1,1155 AIRPORT PARK BLVD,UKIAH,MENDOCINO,CA,95482-5998,2,Open,,Y,Y,2052,No,,No,
-122.217699,39.5258440000001,18016,"WILLOWS, CA",2053,WM Supercenter,Retail,1,470 N AIRPORT RD,WILLOWS,GLENN,CA,95988-9701,5,Open,,Y,Y,2053,Yes,Available,Yes,Available
-120.806192,38.3579330000001,18017,MARTELL (JACKSON) CA,2054,Wal-Mart,Retail,1,10355 WICKLOW WAY,JACKSON,AMADOR,CA,95642-9324,2,Open,,Y,Y,2054,Yes,Available,Yes,Available
-71.4798079999999,43.227606,18018,"CONCORD, NH",2055,WM Supercenter,Retail,1,344 LOUDON RD,CONCORD,MERRIMACK,NH,03301-6095,5,Open,,Y,Y,2055,No,,Yes,Available
-73.749624,43.103975,18019,"SARATOGA SPRINGS, NY",2056,WM Supercenter,Retail,1,16 OLD GICK RD,SARATOGA SPRINGS,SARATOGA,NY,12866-9452,5,Open,,Y,Y,2056,No,Not Available,No,Available
-72.040184,42.7427240000001,18020,"RINDGE, NH",2057,Wal-Mart,Retail,1,750 US HWY 202,RINDGE,CHESHIRE,NH,03461-0000,2,Open,,Y,Y,2057,No,Not Available,Yes,Not Available
-78.607434,35.8372130000001,18021,"RALEIGH, NC",2058,WM Supercenter,Retail,1,1725 NEW HOPE CHURCH RD,RALEIGH,WAKE,NC,27609-6285,5,Open,,Y,Y,2058,Yes,Available,Yes,Available
-79.581448,40.308954,18022,"GREENSBURG, PA",2059,WM Supercenter,Retail,1,2200 GREENGATE CENTRE CIR,GREENSBURG,WESTMORELAND,PA,15601-1290,5,Open,,Y,Y,2059,No,,Yes,Available
-96.6299539999999,33.222004,18023,MCKINNEY TX,206,WM Supercenter,Retail,1,2041 N REDBUD BLVD,MCKINNEY,COLLIN,TX,75069-8214,5,Open,,Y,Y,206,No,Available,No,Available
-85.672615,42.4479440000001,18025,"PLAINWELL, MI",2061,WM Supercenter,Retail,1,412 OAKS XING,PLAINWELL,ALLEGAN,MI,49080-1900,5,Open,,Y,Y,2061,Yes,Available,Yes,Available
-86.4253209999999,42.077237,18026,"BENTON HARBOR, MI",2062,WM Supercenter,Retail,1,1400 MALL DR,BENTON HARBOR,BERRIEN,MI,49022-2325,5,Open,,Y,Y,2062,No,,Yes,
-80.773918,41.0974790000001,18027,"AUSTINTOWN, OH",2063,WM Supercenter,Retail,1,6001 MAHONING AVE,AUSTINTOWN,MAHONING,OH,44515-2227,5,Open,,Y,Y,2063,No,,Yes,
-74.733571,41.3498680000001,18028,"MILFORD, PA",2064,WM Supercenter,Retail,1,220 ROUTE 6 & 209,MILFORD,PIKE,PA,18337-9454,5,Open,,Y,Y,2064,No,Not Available,Yes,Not Available
-84.062848,35.9263970000001,18029,"KNOXVILLE (W), TN",2065,WM Supercenter,Retail,1,8445 WALBROOK DR,KNOXVILLE,KNOX,TN,37923-3115,5,Open,,Y,Y,2065,Yes,Available,Yes,Available
-95.511724,29.735554,18030,"HOUSTON, TX",2066,WM Supercenter,Retail,1,2727 DUNVALE RD,HOUSTON,HARRIS,TX,77063-4401,5,Open,,Y,Y,2066,Yes,Available,Yes,Available
-67.139609,18.155224,18031,"MAYAGUEZ, PR",2067,Wal-Mart,Retail,1,975 AVE HOSTOS STE 2100,MAYAGUEZ,MAYAGUEZ,PR,00680-1252,2,Open,,Y,Y,2067,,,,
-74.822463,40.141962,18032,"FAIRLESS HILLS, PA",2068,WM Supercenter,Retail,1,180 LEVITTOWN CTR,LEVITTOWN,BUCKS,PA,19055-2601,5,Open,,Y,Y,2068,Yes,Available,Yes,Available
-122.856467,42.310525,18033,"SOUTH MEDFORD, OR",2069,WM Supercenter,Retail,1,1360 CENTER DR,MEDFORD,JACKSON,OR,97501-7941,5,Open,,Y,Y,2069,No,Available,Yes,Available
-96.463274,36.2975080000001,18034,CLEVELAND OK,207,WM Supercenter,Retail,1,772 N AIRPORT RD,CLEVELAND,PAWNEE,OK,74020-1208,5,Open,,Y,Y,207,No,,No,
-149.879581,61.192239,18035,"ANCHORAGE,AK (N)",2070,WM Supercenter,Retail,1,3101 A ST,ANCHORAGE,ANCHORAGE,AK,99503-4050,5,Open,,Y,Y,2070,,,Yes,
-149.869863,61.1401950000001,18036,"ANCHORAGE, AK(S)",2071,WM Supercenter,Retail,1,8900 OLD SEWARD HWY,ANCHORAGE,ANCHORAGE BOROUGH,AK,99515-2022,5,Open,,Y,Y,2071,,,Yes,Available
-66.099949,17.979159,18037,"GUAYAMA, PR",2072,Wal-Mart,Retail,1,AVE. LOS VETERANOS KM 134.7,GUAYAMA,GUAYAMA,PR,00784-0000,2,Open,,Y,Y,2072,,,,
-81.754117,41.420513,18038,"BROOKLYN, OH",2073,WM Supercenter,Retail,1,10000 BROOKPARK RD,CLEVELAND,CUYAHOGA,OH,44130-1102,5,Open,,Y,Y,2073,Yes,Available,Yes,Available
-149.365105,61.568719,18039,"WASILLA, AK",2074,WM Supercenter,Retail,1,1350 S SEWARD MERIDIAN PKWY,WASILLA,MATANUSKA-SUSITNA BOROUGH,AK,99654-8332,5,Open,,Y,Y,2074,,,Yes,Available
-121.317432,44.023782,18040,"BEND, OR",2075,WM Supercenter,Retail,1,20120 PINEBROOK BLVD,BEND,DESCHUTES,OR,97702-2537,5,Open,,Y,Y,2075,No,,No,
-117.294445,33.6621860000001,18042,"LAKE ELSINORE, CA",2077,WM Supercenter,Retail,1,31700 GRAPE ST,LAKE ELSINORE,RIVERSIDE,CA,92532-9785,3,Open,,Y,Y,2077,No,,Yes,
-81.418983,39.4041110000001,18043,"MARIETTA, OH",2078,WM Supercenter,Retail,1,804 PIKE ST,MARIETTA,WASHINGTON,OH,45750-3503,5,Open,,Y,Y,2078,No,,Yes,
-87.459712,46.5475910000001,18044,"MARQUETTE, MI",2079,WM Supercenter,Retail,1,3225 US HIGHWAY 41 W,MARQUETTE,MARQUETTE,MI,49855-9495,5,Open,,Y,Y,2079,No,,Yes,Available
-85.177153,42.257821,18046,"BATTLE CREEK, MI",2080,WM Supercenter,Retail,1,6020 B DR N,BATTLE CREEK,CALHOUN,MI,49014-8367,5,Open,,Y,Y,2080,No,,Yes,Available
-82.732518,27.9828010000001,18047,"CLEARWATER, FL",2081,WM Supercenter,Retail,1,23106 US HIGHWAY 19 N,CLEARWATER,PINELLAS,FL,33765-1849,5,Open,,Y,Y,2081,No,Available,Yes,Available
-118.061727,33.872491,18048,"CERRITOS, CA",2082,WM Supercenter,Retail,1,12701 TOWNE CENTER DR,CERRITOS,LOS ANGELES,CA,90703-8545,5,Open,,Y,Y,2082,No,,Yes,
-79.9592969999999,39.578766,18049,"MORGANTOWN, WV",2083,WM Supercenter,Retail,1,75 RETAIL CIRCLE,MORGANTOWN,MONONGALIA,WV,26508-2528,5,Open,,Y,Y,2083,No,Available,Yes,Available
-111.042147,45.694689,18050,"BOZEMAN, MT",2084,WM Supercenter,Retail,1,1500 N 7TH AVE,BOZEMAN,GALLATIN,MT,59715-2557,5,Open,,Y,Y,2084,No,,No,Available
-67.0224919999999,18.467815,18051,"ISABELA, PR",2085,Wal-Mart,Retail,1,3535 AVE MILITAR STE 193,ISABELA,ISABELA,PR,00662-4046,2,Open,,Y,Y,2085,,,No,
-96.827997,33.0245110000001,18052,"PLANO, TX",2086,WM Supercenter,Retail,1,1700 DALLAS PKWY,PLANO,COLLIN,TX,75093-4519,5,Open,,Y,Y,2086,No,Not Available,No,Not Available
-93.064426,45.049086,18053,"VADNAIS HTS, MN",2087,WM Supercenter,Retail,1,850 EAST COUNTY RD E,VADNAIS HEIGHTS,RAMSEY,MN,55127-7117,5,Open,,Y,Y,2087,No,Not Available,Yes,Not Available
-78.2079669999999,43.0136380000001,18054,"BATAVIA, NY",2088,WM Supercenter,Retail,1,4133 VETERANS MEMORIAL DR,BATAVIA,GENESEE,NY,14020-1253,5,Open,,Y,Y,2088,No,,Yes,Available
-82.124397,36.634918,18055,"BRISTOL, VA",2089,WM Supercenter,Retail,1,21531 MARKET CENTER,BRISTOL,BRISTOL CITY,VA,24202-5963,2,Open,,Y,Y,2089,Yes,Available,Yes,Available
-93.843801,35.5037090000001,18056,OZARK AR,209,Wal-Mart,Retail,1,1516 N 18TH ST,OZARK,FRANKLIN,AR,72949-3611,2,Open,,Y,Y,209,Yes,,Yes,
-74.5790039999999,41.1160350000001,18057,"FRANKLIN, NJ",2090,Wal-Mart,Retail,1,230 STATE HIGHWAY,FRANKLIN,SUSSEX,NJ,07416-0000,2,Open,,Y,Y,2090,Yes,,Yes,
-80.3353319999999,25.7870510000001,18058,"MIAMI (AIRPORT), FL",2091,WM Supercenter,Retail,1,8651 NW 13TH TER,DORAL,MIAMI-DADE,FL,33126-1512,5,Open,,Y,Y,2091,No,,Yes,
-75.4561229999999,44.7081860000001,18059,"OGDENSBURG, NY",2092,Wal-Mart,Retail,1,3000 FORD STREET EXT,OGDENSBURG,ST. LAWRENCE,NY,13669-4480,2,Open,,Y,Y,2092,No,,No,
-75.225657,43.123451,18060,"UTICA, NY",2093,WM Supercenter,Retail,1,710 HORATIO ST,UTICA,ONEIDA,NY,13502-1461,5,Open,,Y,Y,2093,No,Available,Yes,Available
-117.216625,33.1726620000001,18061,"VISTA, CA",2094,WM Supercenter,Retail,1,1800 UNIVERSITY DR,VISTA,SAN DIEGO,CA,92083-7700,5,Open,,Y,Y,2094,No,Available,No,Available
-70.746723,41.779032,18062,"WAREHAM, MA",2095,WM Supercenter,Retail,1,15 TOBEY RD,WAREHAM,PLYMOUTH,MA,02571-1083,5,Open,,Y,Y,2095,No,Available,No,Available
-75.0808519999999,40.194805,18063,"WARMINSTER, PA",2096,WM Supercenter,Retail,1,100 E STREET RD,WARMINSTER,BUCKS,PA,18974-3400,2,Open,,Y,Y,2096,No,Available,No,Available
-73.750352,42.278396,18064,"HUDSON, NY",2097,WM Supercenter,Retail,1,460 FAIRVIEW AVE,HUDSON,COLUMBIA,NY,12534-1018,5,Open,,Y,Y,2097,Yes,,Yes,
-82.913153,40.0604510000001,18065,"COLUMBUS, OH (NE)",2098,WM Supercenter,Retail,1,3900 MORSE RD,COLUMBUS,FRANKLIN,OH,43219-3016,5,Open,,Y,Y,2098,No,Available,Yes,Available
-120.681713,35.612465,18066,"PASO ROBLES, CA EF",2099,Wal-Mart,Retail,1,180 NIBLICK RD,PASO ROBLES,SAN LUIS OBISPO,CA,93446-4842,2,Open,,Y,Y,2099,Yes,Available,Yes,Available
-92.1522649999999,37.8251540000001,18067,ST ROBERT MO /WAYNESVILLE,21,WM Supercenter,Retail,1,185 SAINT ROBERT BLVD,SAINT ROBERT,PULASKI,MO,65584-3311,5,Open,,Y,Y,21,No,,No,Available
-96.3814149999999,35.0880470000001,18068,HOLDENVILLE OK,210,Wal-Mart,Retail,1,500 EAST HIGHWAY 270,HOLDENVILLE,HUGHES,OK,74848-4238,5,Open,,Y,Y,210,No,,Yes,
-84.4824159999999,45.626151,18069,"CHEBOYGAN, MI",2100,WM Supercenter,Retail,1,1150 S MAIN ST,CHEBOYGAN,CHEBOYGAN,MI,49721-2223,5,Open,,Y,Y,2100,Yes,Available,Yes,Available
-119.177252,46.1826070000001,18070,"KENNEWICK, WA",2101,WM Supercenter,Retail,1,2720 S QUILLAN ST,KENNEWICK,BENTON,WA,99337-2404,5,Open,,Y,Y,2101,No,Available,Yes,Available
-86.400416,43.9578030000001,18071,"LUDINGTON, MI",2102,WM Supercenter,Retail,1,4854 W US HIGHWAY 10,LUDINGTON,MASON,MI,49431-8703,5,Open,,Y,Y,2102,No,,Yes,Available
-71.214598,42.1419740000001,18072,"WALPOLE, MA",2103,WM Supercenter,Retail,1,550 PROVIDENCE HWY,WALPOLE,NORFOLK,MA,02081-4231,5,Open,,Y,Y,2103,No,Available,Yes,Available
-74.074742,41.4976060000001,18073,"NEWBURGH, NY",2104,WM Supercenter,Retail,1,1201 ROUTE 300,NEWBURGH,ORANGE,NY,12550-5005,5,Open,,Y,Y,2104,Yes,Available,Yes,Available
-96.840609,32.9218210000001,18074,"FARMERS BRANCH, TX",2105,WM Supercenter,Retail,1,4122 LBJ FREEWAY,DALLAS,DALLAS,TX,75244-5703,5,Open,,Y,Y,2105,Yes,Available,Yes,Available
-119.781714,39.528964,18075,"RENO (N), NV",2106,WM Supercenter,Retail,1,2425 E 2ND ST,RENO,WASHOE,NV,89502-1218,5,Open,,Y,Y,2106,No,Available,No,
-78.693026,43.147184,18076,"LOCKPORT, NY",2107,WM Supercenter,Retail,1,5735 SOUTH TRANSIT ROAD,LOCKPORT,NIAGARA,NY,14094-5864,5,Open,,Y,Y,2107,No,,Yes,Available
-74.653333,39.452146,18077,"MAYS LANDING, NJ",2108,WM Supercenter,Retail,1,4620 BLACK HORSE PIKE,MAYS LANDING,ATLANTIC,NJ,08330-3213,5,Open,,Y,Y,2108,No,Available,No,Available
-75.035735,39.425285,18078,"MILLVILLE, NJ",2109,Wal-Mart,Retail,1,2291 N 2ND ST,MILLVILLE,CUMBERLAND,NJ,08332-1305,2,Open,,Y,Y,2109,Yes,Available,Yes,Available
-97.099923,32.004333,18079,HILLSBORO TX,211,WM Supercenter,Retail,1,401 COKE AVE,HILLSBORO,HILL,TX,76645-2671,5,Open,,Y,Y,211,No,,No,
-118.145351,33.9024640000001,18080,"PARAMOUNT, CA",2110,WM Supercenter,Retail,1,14501 LAKEWOOD BLVD,PARAMOUNT,LOS ANGELES,CA,90723-3601,5,Open,,Y,Y,2110,Yes,Available,Yes,Available
-86.675875,33.4219160000001,18081,"HOOVER (SE), AL",2111,WM Supercenter,Retail,1,5335 HIGHWAY 280,HOOVER,SHELBY,AL,35242-5317,5,Open,,Y,Y,2111,No,Available,Yes,Available
-111.889315,33.507771,18082,"SCOTTSDALE, AZ",2112,WM Supercenter,Retail,1,4915 N PIMA RD,SCOTTSDALE,MARICOPA,AZ,85251-1872,5,Open,,Y,Y,2112,No,Available,Yes,Available
-112.092708,33.521957,18083,"PHOENIX, AZ",2113,WM Supercenter,Retail,1,1607 W BETHANY HOME RD,PHOENIX,MARICOPA,AZ,85015-2507,5,Open,,Y,Y,2113,No,,Yes,
-85.547061,30.752617,18084,"CHIPLEY, FL",2114,WM Supercenter,Retail,1,1621 MAIN ST,CHIPLEY,WASHINGTON,FL,32428-5992,2,Open,,Y,Y,2114,No,,Yes,Available
-81.4702559999999,40.4959420000001,18085,"NEW PHILADELPHIA, OH",2115,WM Supercenter,Retail,1,231 BLUEBELL DR SW,NEW PHILADELPHIA,TUSCARAWAS,OH,44663-9601,5,Open,,Y,Y,2115,No,Available,Yes,Available
-73.681457,43.3346680000001,18086,"QUEENSBURY, NY",2116,WM Supercenter,Retail,1,891 ROUTE #9,QUEENSBURY,WARREN,NY,12804-1744,5,Open,,Y,Y,2116,Yes,Available,Yes,Available
-120.879002,37.053971,18087,"LOS BANOS (MERCED), CA EF",2117,WM Supercenter,Retail,1,1575 WEST PACHECO BLVD,LOS BANOS,MERCED,CA,93635-8505,5,Open,,Y,Y,2117,Yes,Available,Yes,Available
-71.759878,42.5950050000001,18088,"LUNENBURG, MA",2118,Wal-Mart,Retail,1,301 MASSACHUSETTS AVE,LUNENBURG,WORCESTER,MA,01462-1218,2,Open,,Y,Y,2118,Yes,Available,Yes,Available
-121.921147,37.431471,18089,"MILPITAS, CA",2119,WM Supercenter,Retail,1,301 RANCH DR,MILPITAS,SANTA CLARA,CA,95035-5100,5,Open,,Y,Y,2119,No,Available,Yes,Available
-97.4811109999999,35.2216480000001,18090,NORMAN OK,212,WM Supercenter,Retail,1,333 N INTERSTATE DR,NORMAN,CLEVELAND,OK,73069-6326,5,Open,,Y,Y,212,No,Available,Yes,Available
-75.526984,42.4969630000001,18091,"NORWICH, NY",2120,WM Supercenter,Retail,1,5396 STATE HIGHWAY 12,NORWICH,CHENANGO,NY,13815-3211,5,Open,,Y,Y,2120,Yes,Available,Yes,Available
-123.125779,47.2330630000001,18092,"SHELTON, WA",2121,WM Supercenter,Retail,1,100 E WALLACE KNEELAND BLVD,SHELTON,MASON,WA,98584-2981,5,Open,,Y,Y,2121,Yes,Available,Yes,Available
-71.030085,42.1211020000001,18093,"AVON, MA",2122,WM Supercenter,Retail,1,30 MEMORIAL DR,AVON,NORFOLK,MA,02322-1919,5,Open,,Y,Y,2122,No,,No,
-94.101305,33.4452910000001,18094,"TEXARKANA, TX",2123,WM Supercenter,Retail,1,4000 NEW BOSTON RD,TEXARKANA,BOWIE,TX,75501-2819,2,Open,,Y,Y,2123,No,Available,Yes,Available
-84.054975,39.772565,18095,"BEAVER CREEK, OH",2124,WM Supercenter,Retail,1,3360 PENTAGON BLVD,BEAVERCREEK,GREENE,OH,45431-2199,5,Open,,Y,Y,2124,No,,No,
-105.079363,39.742667,18096,"LAKEWOOD, CO",2125,WM Supercenter,Retail,1,7455 W COLFAX AVE,LAKEWOOD,JEFFERSON,CO,80214-5400,5,Open,,Y,Y,2125,No,Available,Yes,Available
-158.005571,21.450001,18097,"MILILANI, HI",2126,Wal-Mart,Retail,1,95-550 LANIKUHANA AVE,MILILANI,HONOLULU,HI,96789-1783,2,Open,,Y,Y,2126,Yes,Available,Yes,Available
-89.653632,44.9184010000001,18098,"WAUSAU, WI",2127,WM Supercenter,Retail,1,4300 RIB MOUNTAIN DR,WAUSAU,MARATHON,WI,54401-6604,5,Open,,Y,Y,2127,No,,Yes,Available
-70.846467,41.997371,18099,"HALIFAX, MA",2128,WM Supercenter,Retail,1,295 PLYMOUTH ST,HALIFAX,PLYMOUTH,MA,02338-1340,5,Open,,Y,Y,2128,No,Not Available,No,Not Available
-78.400949,41.0320770000001,18100,"CLEARFIELD, PA",2129,WM Supercenter,Retail,1,100 SUPERCENTER DR,CLEARFIELD,CLEARFIELD,PA,16830-6027,2,Open,,Y,Y,2129,No,Available,Yes,Available
-89.668415,39.1855160000001,18101,LITCHFIELD IL,213,WM Supercenter,Retail,1,1205 W FERDON ST,LITCHFIELD,MONTGOMERY,IL,62056-4454,5,Open,,Y,Y,213,No,,No,Available
-70.788784,43.0340430000001,18102,"PORTSMOUTH, NH",2130,WM Supercenter,Retail,1,2460 LAFAYETTE RD,PORTSMOUTH,ROCKINGHAM,NH,03801-5618,5,Open,,Y,Y,2130,No,Available,Yes,Available
-95.6939179999999,38.998341,18103,"TOPEKA, KS",2131,WM Supercenter,Retail,1,1301 SW 37TH ST,TOPEKA,SHAWNEE,KS,66611-2308,5,Open,,Y,Y,2131,Yes,Available,Yes,Available
-91.061638,30.377547,18104,"BATON ROUGE (S), LA",2132,WM Supercenter,Retail,1,10606 N MALL DR,BATON ROUGE,EAST BATON ROUGE,LA,70809-4800,5,Open,,Y,Y,2132,No,Not Available,Yes,Not Available
-97.823298,30.2322110000001,18105,"AUSTIN (MID W), TX",2133,WM Supercenter,Retail,1,5017 W HIGHWAY 290,AUSTIN,TRAVIS,TX,78735-6703,5,Open,,Y,Y,2133,Yes,Available,Yes,Available
-80.7582609999999,35.295467,18106,"CHARLOTTE (N), NC",2134,WM Supercenter,Retail,1,7735 N TRYON ST,CHARLOTTE,MECKLENBURG,NC,28262-3498,5,Open,,Y,Y,2134,Yes,,Yes,
-74.455252,42.6823910000001,18107,"COBLESKILL, NY",2135,WM Supercenter,Retail,1,139 MERCHANT PL,COBLESKILL,SCHOHARIE,NY,12043-5715,2,Open,,Y,Y,2135,Yes,,Yes,
-77.973335,38.4805240000001,18108,"CULPEPER, VA",2136,WM Supercenter,Retail,1,801 JAMES MADISON HWY,CULPEPER,CULPEPER,VA,22701-2405,2,Open,,Y,Y,2136,No,Not Available,Yes,Available
-78.998972,35.954983,18109,"DURHAM, NC",2137,WM Supercenter,Retail,1,5450 NEW HOPE COMMONS DR,DURHAM,DURHAM,NC,27707-9716,5,Open,,Y,Y,2137,No,Not Available,Yes,Not Available
-72.322548,43.624556,18110,"LEBANON, NH",2138,Wal-Mart,Retail,1,285 PLAINFIELD RD,WEST LEBANON,GRAFTON,NH,03784-2029,2,Open,,Y,Y,2138,No,,No,
-70.9609169999999,42.4487730000001,18111,"LYNN, MA",2139,Wal-Mart,Retail,1,780 LYNNWAY,LYNN,ESSEX,MA,01905-3026,2,Open,,Y,Y,2139,No,,No,
-94.015453,30.908289,18112,JASPER TX,214,WM Supercenter,Retail,1,800 W GIBSON ST,JASPER,JASPER,TX,75951-4914,5,Open,,Y,Y,214,No,,Yes,
-71.106534,44.016779,18113,"NORTH CONWAY, NH",2140,WM Supercenter,Retail,1,46 N SOUTH RD,NORTH CONWAY,CARROLL,NH,03860-5122,5,Open,,Y,Y,2140,No,,Yes,Available
-75.141384,39.926547,18114,"PHILADELPHIA (S), PA",2141,WM Supercenter,Retail,1,1675 S CHRISTOPHER COLUMBUS BLVD,PHILADELPHIA,PHILADELPHIA,PA,19148-1402,5,Open,,Y,Y,2141,No,Not Available,Yes,Not Available
-71.238581,42.801997,18115,SALEM NH,2142,WM Supercenter,Retail,1,326 N BROADWAY,SALEM,ROCKINGHAM,NH,03079-2122,5,Open,,Y,Y,2142,No,Not Available,Yes,Not Available
-69.730849,44.7803270000001,18116,"SKOWHEGAN, ME",2143,WM Supercenter,Retail,1,60 FAIRGROUNDS MKT PL,SKOWHEGAN,SOMERSET,ME,04976-1367,5,Open,,Y,Y,2143,Yes,Available,Yes,Available
-73.078004,41.8184690000001,18117,"TORRINGTON, CT",2144,Wal-Mart,Retail,1,970 TORRINGFORD ST,TORRINGTON,LITCHFIELD,CT,06790-3542,2,Open,,Y,Y,2144,No,,No,
-75.4872379999999,40.6451220000001,18118,"WHITEHALL, PA (ALLENTOWN)",2145,WM Supercenter,Retail,1,2601 MACARTHUR RD Relocation,WHITEHALL,LEHIGH,PA,18052-3818,5,Open,,Y,Y,2145,No,Not Available,Yes,Not Available
-74.1836989999999,42.964506,18119,"AMSTERDAM, NY",2146,WM Supercenter,Retail,1,101 SANFORD FARMS SHOPPING CTR,AMSTERDAM,MONTGOMERY,NY,12010-7535,5,Open,,Y,Y,2146,No,,Yes,Available
-114.047198,46.8315710000001,18120,"MISSOULA, MT",2147,WM Supercenter,Retail,1,4000 HWY 93 SOUTH,MISSOULA,MISSOULA,MT,59804-7347,5,Open,,Y,Y,2147,Yes,Available,Yes,Available
-82.4415779999999,40.4048110000001,18122,"MT VERNON, OH",2149,WM Supercenter,Retail,1,1575 COSHOCTON AVE,MOUNT VERNON,KNOX,OH,43050-1476,5,Open,,Y,Y,2149,Yes,Not Available,Yes,Not Available
-117.035516,32.5815230000001,18124,"SAN DIEGO (S), CA EF",2150,Wal-Mart,Retail,1,710 DENNERY ROAD,SAN DIEGO,SAN DIEGO,CA,92154-8400,2,Open,,Y,Y,2150,No,,No,
